ID,Source,RecordID,TSN,S_Rank_Assigned_2014,Phylo_Code,Common_Name,Family,Genus,Species,HU_12_NAME,County,Basin,N_Detected,N_vouchered,N_released,CoarseAbundance,Date,Lat,Long,Locality,DB_Record_ID,Review_Status,Review_Comments,Collector,ID_by,Field_Collection_Number,Museum_Number,Gear,Survey_Comments,TSN_1,ER_Status,SCP_UserProjectID,SCP_PermitNumber,HUC_8,SCP_PermitType,SCP_siteID,HUC_12,Date_Range_Category
73005,SCP,73005,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Fork Tenmile Creek-Ruff Creek,,Monongahela,14,,,,8/3/2010,39.92,-80.162778,,,,,Matthew R Wachob,,,,"EF, Electrofishing Equipment",,168394,,FOUNDATION_CUMBERLAND_EMERALD_FREEPORT,93,5020005,3,2016,50200050305,3
73002,SCP,73002,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Fork Tenmile Creek-Ruff Creek,,Monongahela,13,,,,8/4/2010,39.916944,-80.161111,,,,,Matthew R Wachob,,,,"EF, Electrofishing Equipment",,168394,,FOUNDATION_CUMBERLAND_EMERALD_FREEPORT,93,5020005,3,2024,50200050305,3
72507,SCP,72507,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Whiteley Creek,,Monongahela,45,,,,8/11/2010,39.822331,-80.117397,,,,,Adam  Greathouse,,,,"EF, Electrobackpack",,168394,,Greene County Sampling,364,5020005,3,9755,50200050501,3
72883,SCP,72883,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Whiteley Creek,,Monongahela,12,,,,8/11/2010,39.830394,-80.122142,,,,,Adam  Greathouse,,,,"EF, Electrobackpack",,168394,,Greene County Sampling,364,5020005,3,9756,50200050501,3
72884,SCP,72884,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Whiteley Creek,,Monongahela,4,,,,8/11/2010,39.833361,-80.129833,,,,,Matthew R Wachob,,,,"EF, Electrofishing Equipment",,168394,,FOUNDATION_CUMBERLAND_EMERALD_FREEPORT,93,5020005,3,2890,50200050501,3
221989,PFBC_ARDB,221989,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Branch Slippery Rock Creek,,Ohio,,,,,8/11/2010,41.047558,-79.837744,Ohio Drainage: Christy Run,,,,PFBC,PFBC_Collector_1,PFBC_Site_4618,,Electrobackpack,PFBC_Water_410226795207,168394,,,,5030105,,,50301050304,3
221917,PFBC_ARDB,221917,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Slippery Rock Creek,,Ohio,,,,,8/12/2010,40.868753,-80.234329,Ohio Drainage: Unt To Slippery Rock Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_4616,,Electrobackpack,PFBC_Water_405206801405,168394,,,,5030105,,,50301050308,3
221310,PFBC_ARDB,221310,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Coxes Creek,,Ohio,,,,,8/16/2010,39.919722,-79.149167,Ohio Drainage: Coxes Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4369,,Electrobackpack,PFBC_Water_395449790915,168394,,,,5020006,,,50200060602,3
221351,PFBC_ARDB,221351,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Coxes Creek,,Ohio,,,,,8/17/2010,39.973865,-79.10487,Ohio Drainage: West Branch Coxes Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4363,,Electrobackpack,PFBC_Water_395804790613,168394,,,,5020006,,,50200060602,3
221592,PFBC_ARDB,221592,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sherman Creek-Bull Run,,Susquehanna,,,,< 3 count - Rare,8/17/2010,40.279167,-77.620278,Susquehanna Drainage: Sherman Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4589,,Electrobackpack,PFBC_Water_402301770143,168394,,,,2050305,,,20503050101,3
221335,PFBC_ARDB,221335,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Redstone Creek-Bolden Run,,Ohio,,,,,8/20/2010,39.952791,-79.7361,Ohio Drainage: Redstone Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4377,,Electrobackpack,PFBC_Water_400208795237,168394,,,,5020005,,,50200050601,3
72641,SCP,72641,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hoovers Run-Dunkard Creek,,Monongahela,0,,,,8/23/2010,39.796786,-80.249308,,,,,Adam  Greathouse,,,,"EF, Electrobackpack","Insufficient water for sampling, no fish collected.",168394,,Greene County Sampling,364,5020005,3,9811,50200050105,3
221361,PFBC_ARDB,221361,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Redstone Creek,,Ohio,,,,,8/23/2010,39.983256,-79.766175,Ohio Drainage: Redstone Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4378,,Electrobackpack,PFBC_Water_400208795237,168394,,,,5020005,,,50200050602,3
221386,PFBC_ARDB,221386,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Redstone Creek,,Ohio,,,,,8/23/2010,40.016306,-79.832197,Ohio Drainage: Redstone Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4380,,Electrobackpack,PFBC_Water_400208795237,168394,,,,5020005,,,50200050602,3
72878,SCP,72878,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hargus Creek,,Monongahela,3,,,,8/24/2010,39.864408,-80.301658,,,,,Adam  Greathouse,,,,"EF, Electrobackpack",,168394,,Greene County Sampling,364,5020005,3,9667,50200050302,3
72861,SCP,72861,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hargus Creek,,Monongahela,0,,,,8/24/2010,39.844769,-80.339769,,,,,Adam  Greathouse,,,,"EF, Electrobackpack",Dry site. No fish collected.,168394,,Greene County Sampling,364,5020005,3,9672,50200050302,3
72870,SCP,72870,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hargus Creek,,Monongahela,0,,,,8/24/2010,39.856203,-80.332269,,,,,Adam  Greathouse,,,,"EF, Electrobackpack",Dry site. No fish collected.,168394,,Greene County Sampling,364,5020005,3,9671,50200050302,3
221481,PFBC_ARDB,221481,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Aughwick Creek,,Susquehanna,,,,26 to 100 count - Common,8/27/2010,40.14531,-77.96103,Susquehanna Drainage: Aughwick Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4666,,Electrobackpack,PFBC_Water_402149774950,168394,,,,2050304,,,20503040404,3
72517,SCP,72517,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,W. Branch Sideling Hill Creek,,Potomac,20,,,,8/29/2010,39.78644,-78.36449,E. Br. Sideling Hill Creek - SR 2011 bridge near Purcell,,,,Robert Criswell,,RWC10007,,Backpack EF,adults/released,0,,Species of Concern,54,2070003,0,0,20700030302,3
72604,SCP,72604,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Crooked Run-Sideling Hill Creek,,Potomac,10,,,,8/29/2010,39.73289,-78.3455,Sideling Hill Creek - ford on S. Hixon Rd.,,,,Robert Criswell,,RWC10006,,Backpack EF,adults/released,0,,Species of Concern,54,2070003,0,0,20700030604,3
221520,PFBC_ARDB,221520,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Aughwick Creek,,Susquehanna,,,,26 to 100 count - Common,8/30/2010,40.18947,-77.91662,Susquehanna Drainage: Aughwick Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4672,,Electrotowboat,PFBC_Water_402149774950,168394,,,,2050304,,,20503040404,3
221589,PFBC_ARDB,221589,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Aughwick Creek,,Susquehanna,,,,> 100 count - Abundant,8/30/2010,40.27787,-77.88711,Susquehanna Drainage: Aughwick Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4668,,2-Backpacks,PFBC_Water_402149774950,168394,,,,2050304,,,20503040404,3
221639,PFBC_ARDB,221639,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Aughwick Creek,,Susquehanna,,,,3 to 25 count -  Present,8/31/2010,40.35072,-77.84707,Susquehanna Drainage: Aughwick Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4669,,2-Towboats,PFBC_Water_402149774950,168394,,,,2050304,,,20503040404,3
221405,PFBC_ARDB,221405,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Redstone Creek,,Ohio,,,,,9/1/2010,40.034282,-79.861327,Ohio Drainage: Redstone Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_4381,,Electrobackpack,PFBC_Water_400208795237,168394,,,,5020005,,,50200050602,3
221491,PFBC_ARDB,221491,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Aughwick Creek,,Susquehanna,,,,3 to 25 count -  Present,9/1/2010,40.15723,-77.93803,Susquehanna Drainage: Aughwick Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_4671,,2-Towboats,PFBC_Water_402149774950,168394,,,,2050304,,,20503040404,3
222373,PFBC_ARDB,222373,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Ohio,,,,,9/7/2010,41.548139,-79.252444,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9162,,Electrobackpack,PFBC_Water_412917792721,168394,,,,5010003,,,50100030403,3
222422,PFBC_ARDB,222422,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Ohio,,,,,9/7/2010,41.59438,-79.21255,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9188,,Electrobackpack,PFBC_Water_412917792721,168394,,,,5010003,,,50100030403,3
222352,PFBC_ARDB,222352,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek,,Ohio,,,,3 to 25 count -  Present,9/8/2010,41.52854,-79.29146,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9193,,Electrobackpack,PFBC_Water_412917792721,168394,,,,5010003,,,50100030406,3
222428,PFBC_ARDB,222428,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Minister Creek,,Ohio,,,,3 to 25 count -  Present,9/8/2010,41.59958,-79.05086,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9190,,Electrobackpack,PFBC_Water_412917792721,168394,,,,5010003,,,50100030402,3
222301,PFBC_ARDB,222301,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek,,Ohio,,,,26 to 100 count - Common,9/9/2010,41.50268,-79.35594,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9195,,2-Backpacks,PFBC_Water_412917792721,168394,,,,5010003,,,50100030406,3
222550,PFBC_ARDB,222550,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Minister Creek,,Ohio,,,,3 to 25 count -  Present,9/9/2010,41.65844,-79.0511,Ohio Drainage: Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_9187,,2-Backpacks,PFBC_Water_412917792721,168394,,,,5010003,,,50100030402,3
72679,SCP,72679,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Fork Tenmile Creek-Ruff Creek,,Monongahela,4,,,,9/10/2010,39.873444,-80.197167,,,,,Matthew R Wachob,,,,"EF, Electrobackpack",,168394,,FOUNDATION_CUMBERLAND_EMERALD_FREEPORT,93,5020005,3,2882,50200050305,3
222233,PFBC_ARDB,222233,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Coon Creek,,Ohio,13,,,,9/10/2010,41.430278,-79.311667,Ohio Drainage: Coon Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_8664,,Electrobackpack,PFBC_Water_412822792244,168394,,,,5010003,,,50100030405,3
222245,PFBC_ARDB,222245,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Coon Creek,,Ohio,19,,,,9/10/2010,41.443,-79.33337,Ohio Drainage: Coon Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_8665,,Electrobackpack,PFBC_Water_412822792244,168394,,,,5010003,,,50100030405,3
73721,SCP,73721,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Big Mill Creek,,Allegheny,0,,,,9/13/2010,41.527998,-78.787038,,,,,BRENT E PENCE,,,,"EF, Electrobackpack","numbers not tracked, only presence",168394,,Elk County waters within the Allegheny National Forest,46,5010005,2,10482,50100050602,3
73921,SCP,73921,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Allegheny,0,,,,9/13/2010,41.604005,-79.15978,,,,,BRENT E PENCE,,,,"EF, Electrobackpack","numbers not tracked, only presence",168394,,Forest County waters within the Allegheny National Forest,46,5010003,2,10481,50100030403,3
73913,SCP,73913,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Minister Creek,,Allegheny,0,,,,9/15/2010,41.627345,-79.031063,,,,,BRENT E PENCE,,,,"EF, Electrobackpack","numbers not tracked, only presence",168394,,Warren County waters within the Allegheny National Forest,46,5010003,2,10484,50100030402,3
222877,PFBC_ARDB,222877,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Kinzua Creek,,Ohio,11,,,,9/21/2010,41.855389,-78.943694,Ohio Drainage: Wolf Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_8663,,Electrobackpack,PFBC_Water_415126785640,168394,,,,5010001,,,50100011105,3
73917,SCP,73917,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Allegheny,0,,,,9/21/2010,41.603,-79.219,,,,,John A Sweka,,,,"EF, Electrobackpack",Species present - not counted,168394,,Allegheny National Forest,422,5010003,2,9773,50100030403,3
73519,SCP,73519,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Allegheny,2,,,,9/28/2010,41.013295,-79.606858,,,,,Douglas M. Carlson,,,,"EF, Electrobackpack",,168394,,Gilt Darter brood stock collection for recovery efforts in NYS,426,5010006,2,12286,50100061101,3
222008,PFBC_ARDB,222008,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Ohio,2,,,< 3 count - Rare,9/28/2010,41.100315,-79.679017,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_11,PFBC_Site_343,,All Gear,PFBC_Water_402636800050,168394,,,,5010006,,,50100061101,3
222010,PFBC_ARDB,222010,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Ohio,1,,,< 3 count - Rare,9/28/2010,41.101733,-79.678813,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_11,PFBC_Site_344,,All Gear,PFBC_Water_402636800050,168394,,,,5010006,,,50100061101,3
222011,PFBC_ARDB,222011,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Ohio,1,,,< 3 count - Rare,9/28/2010,41.103619,-79.678861,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_11,PFBC_Site_340,,All Gear,PFBC_Water_402636800050,168394,,,,5010006,,,50100061101,3
73531,SCP,73531,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Allegheny,1,,,,9/28/2010,41.103619,-79.678861,Allegheny River; 50m upstream of Parker City Bridge,,,,"DPF_Collection_Log: DPF, TAW, D. Carlson",TAW,DPF10-056,,Etrawl,Trawl 1   released,0,,Gilt Darter NY Reintroduction Project,0,5010006,0,0,50100061101,3
73520,SCP,73520,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Sugar Creek,,Allegheny,0,,,,9/28/2010,41.013295,-79.606858,"Allegheny River; RM73.5, upstream of Brady's Bend, acrossed from Armstrong Run.",,,,"DPF_Collection_Log: DPF, TAW, Brent?",TAW,DPF10-066,,Etrawl,Trawl 11   released,0,,Gilt Darter NY Reintroduction Project,0,5010006,0,0,50100061101,3
